Video Title,Video ID,User,Comment,Published,SentimentScore,PositiveWords,NegativeWords,AgreeableWords,NeutralRaceWords,WhiteSlurWords,BlackSlurWords,HispanicSlurWords,GeneralSlurs
Bill Cosby Drugs,oMktzmxGu5Y,Stuart Kruhlenko,Zip Zop Zoobity Bop   D,2010-05-17,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,wattapassa, HuckleberryFinn93 no  mate. all the THC dissolves into your blood  within3 5 seconds. the rest is the stuff in the smoke  tar  all those other  chemicals  go along with it.,2010-05-18,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,joshua Gill,This nigga done lost his mind lol,2010-05-20,0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,InterpolFL,If I ever had anyone acting like Bill Cosby after I passed them a joint I  would immediately kick them out of my damn house.,2010-05-31,-1.75,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,daniel sledge,wow thats the first time ive ever heard bill cosby cuss,2010-05-21,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,mhmmarymacaroni, HuckleberryFinn93 actually  your lungs absorb up to 80  of the thc in the  first second you inhale the smoke  and the rest is absorbed in the nest 2  seconds  all you re accomplishing by holding it forever is getting a buzz  off lack of oxygen.,2010-05-19,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,EvilSwordProductions, theripper4394 Ohh emmm Geee  CA.,2010-09-25,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,dropkickchris303,wow  I can t believe how different weed use to be back then.,2011-02-25,0.5,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,sadetwizelve,wow he really sounds like that. I thaught people were oce,2011-03-01,-0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Sappheyes,Ah  don t take it too seriously. I enjoy my recreational substances now and  again  and I m what most would call a very normal person. Then again  I  have seen the type  oh boy  have I ever  that he is making fun of  and they  deserve it  as much as the weirdos who AREN T on drugs deserve it.  Inaccurate depiction of all substance  including alcohol  users  Yes  but  funny.,2011-01-25,1.125,1,0,2,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,metalahhhhhhhhhhhh,The laughing thing happens with all psychedelics  weed is just a very mild  one.,2011-10-04,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,geoduct,i want to smoke with bill,2010-05-15,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Brad Freeman,Haaaah no wait a minute  wait a minute  oh wow,2010-04-22,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,David Christoff, HuckleberryFinn93 You re the fucking retard  the longer you holder in  it  doesn t make you higher  its your body trying to breathe  but you wont let  it.. its Oxygen Deprivation  and its VERY bad for you.. don t call someone  a retard when you have NO idea what the fuck you re talking about.,2010-05-13,-1.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,kaltuma69,omg bill cosby said a       ,2010-05-09,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Luke Sullivan,aaaaaahhhh   ....NO WAIT A MINUTE   ........aaaaaaaahhhhhhh    ,2010-05-02,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Boxy Brown,LSD is a psychedelic substance which occasionally causes psychotic behavior  in people who have not taken it.,2010-05-03,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,PARTYORWHAT,me and a couple of friend were fuck all stone once and tried to get beer...  30 min later we gtot out with beer... we laughfed our fuckung asses of the  whole time and security was having fun to xD,2010-04-27,-0.75,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,pcosfight,Bill Cosby must have experience with pot...,2010-04-21,0.75,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,aiimangrykid101,roflmao  everytime i think about Bill cosby i laugh if i saw bill cosby  high id laugh like crazy too ,2010-05-07,-1.375,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Agnaldo Ferreira,legenda em portugues ,2010-05-14,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Sheri Griggs,I totally agree with jt8900110. This is classy humor without vulgarity and  it is hilarious  Gotta  love Bill Cosby  BTW  I love the grandiloquent  word. New one on me. Love it ,2010-05-06,1.75,2,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,RinAkurei, am i falling out of this chair   this is the one comedin that can say bad  words and be SO funny  cause he s not using the words to be profane  he s  useing them to show true meaning.,2010-05-06,-0.5,2,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Ibn Khairuddeen (Ø§Ø¨Ù† Ø®Ù_Ø± Ø§Ù„Ø¯Ù_Ù† Ø§Ù„Ø£Ù„Ø¨Ø§Ù†Ù_), ratsmokedevil your a fucking geek,2010-05-03,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,tegustajazz, dependent on marijuana ...lol   drug misinformation,2010-04-23,0,1,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,felicia allen,hahahhahahahahahahahahahahahahahahaahahahah,2010-04-22,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Travis Linton, GJMalaquias No  I think it s very UNFUNNY... It s always fucking fuckety  fuck fuck and they expect it to be funny. News Flash  It s not...,2010-05-07,-0.375,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,David Christoff,When he said asshole  thats the first time I have EVER heard him curse ,2010-05-13,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,laxplayer3113, ratsmokedevil college does the same thing,2010-04-27,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Benjamin Crookston,He s like Kermit the frog  inexplicably funny,2010-05-09,-0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,khangastain, GOwFrEak360 So your saying anyone in Modern Times has somethign to do with  positive purposes    Your saying the pot heads who hang out at the local  parkl have something to do with the Chinese treating them with Canabis.  Your saying they also were annointed in these so called  marijuana  rituals . YOU are obviouslly well educated and TOTALLY not influenced by  modern propoganda agaisnt things that dont make your response time drop   and cause bags under the users eyes ,2010-04-23,1.25,0,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Med AK,HaHaHaHaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa  LMAO  ,2010-04-29,0,2,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Luigi Board,You see  drugs are like the Jello Pudding Pop     no  actually  they re more  like Kodak film     no  actually  drugs are like the New Coke  it   ll be  around forever  heh heh heh.,2012-11-25,-0.125,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,CallMe Diz,Hes gone now but his spirit lives on   RIP ,2012-09-11,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Yuri Drukarov,LMFAO  the biggest one...is the cocaine   YOW       there they go    hahahahaha,2010-03-28,-0.125,2,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Travis Linton, kinghill88 Does he use vulgar language  I m not looking him up if he  does...,2010-04-08,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Yuri Drukarov,LMFAO  the biggest one...is the cocaine   YOW       there they go    hahahahaha,2010-03-28,-0.125,2,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,ToyFlameThrower, I said OH WOW    ,2010-04-17,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,arielrebelfan1,but what if ur an asshole     ,2010-04-07,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,m0ntr099,hes absolutely right about weed...i really cant see the fun in smoking weed  its boring it jus makes you stare at the fucking ceiling paranoid and makes  you laugh like an idiot,2010-04-14,-0.875,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,MolotovCTail,I probably shouldn t have had a mouthful of water when I was watching this.,2010-04-06,-0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,khangastain,People who do weed look pathetic  so dependent off a dainty plant grown on  dirty plantations that they pay 500  of its actual worth for.,2010-04-21,0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,LISA PRINCE,LETS GET HIGH AND HAVE FUN  so they GET HIGH and GET PARANOID    like  hunter would say  works for me. i love it. it love how som many of us  inistt on our right to do what we want  but we also insist on our right not  to deal with the consequences. been there  dont that  dont want to go there  again,2010-04-20,0.625,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Broadwaygirl01, YAOW     There they go   LOVE that bit   That s my favorite part in this  drug story.,2010-04-02,0.625,1,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,DJChisholm13,best part is 2 43 2 56,2010-04-05,0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Danielle Thomas,2 44 3 21 I said  Oh wow     Got to love that voice   ,2010-04-15,0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,D.E. W,thats the purest example of nocb attitude,2010-04-14,0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,utubemyspaceaim,i love Bill Cosby but there s nothing wrong with pot,2010-04-10,-0.5,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,deliciousbird, KaptKan1 and watch F.R.I.E.N.D.S.,2010-04-06,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,MahBoi22,God I nearly peed my pants watching this  ,2010-04-14,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,KaptKan1,Cos is right on about drugs. It s your right to do whatever drugs you want  to so long as you aren t driving a car  I believe. Mind you  it s your  right to be an idiot  too  but that doesn t make it cool. Only dopes do  drugs    and that includes booze.,2010-03-24,0.125,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,ShadowOfLight3000,LOL But what if you re an asshole ,2010-04-18,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,jtdrye, prower2000 wow  you re from Canada. You have no right to talk.. I m going  to stop paying attention to you the minute you open your mouth  btw..,2010-03-23,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,jt890011,O  aren t we just high and mighty with our grandiloquent youtube comment   If you don t like it  stop watching and find something you do like.,2010-03-24,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Michael Bates,I just love Bill Cosby.  o  you rock Bill    ,2010-08-22,0.5,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Edison Trent, marshallsmith28 lol you re fuckin  retarded,2010-07-10,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,aselmac,And that applies to weed  coke and speed. The type of problems your brain  has are way different  but in the end  you re just getting retarded for  some time.,2012-05-24,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,mybuttitches, VegasBikerChick211 Am I falling out of this chair ,2010-02-22,-0.25,0,0,0,0,1,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,08obamafan08,lmao ,2010-03-02,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Xulius Caesar,yeah....but that pretty well is the harshest he gets,2010-03-13,0.5,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,TheBeefyWizard35,Gotta love the Cosby,2010-03-14,0.5,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,cyReesyPeace, And I said well yes but what if you re an asshole   Hhaahahahha,2010-03-07,0.5,1,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,yowsupdu, theRASTAFeARIAN no  doesn t sound like it really. keep tryin,2010-02-18,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Apsu72,Am I hellucinating   Did I just hear Bill clean cut  G rated Bill Cosby say   Asshole  ,2010-03-11,-0.5,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,yoshifanforlife, and the guy ate it   BWAHAHAHAHAHAHAHA,2010-03-20,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Victoria Kucerak,Yup  he s totally still alive  i m working his show in NY next week ,2010-02-26,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,cyReesyPeace,1 45 omg soo true.,2010-03-07,0.5,1,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Chris Gearhart,negatory  it takes about 5 seconds. any longer and you re just killing  brain cells.,2010-03-01,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SofiaBlueSky,HILARIOUS,2010-02-24,0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Stuart Carroll,LEgend ,2012-01-23,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,JamesEvil9,As much as i hate to admit it he s got stoners nailed.Still funny after all  these years.,2011-02-22,-0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Nathaniel Johnson,haha.. not all good ppl are dead yet   nice correction.,2012-09-09,1.25,1,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,akeames,This is the one and only time I ve ever heard Bill Cosby cuss...  Yes  but  what if you re an asshole   XD,2011-03-02,-0.125,1,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Martina Murray,He has defintely mellowed with age...,2011-10-13,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Wonka275,yes but what if you re an asshole  ahahah     ,2010-04-03,0,1,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Brendan Smith, HuckleberryFinn93 Ha  I am a medical marijuana patient. Some folks don t  like to abuse substances and over smoke so we feel  high  i feel medicated.  Legalize in California in the November Ballot ,2010-05-17,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,nwhat31,high as a motherfucker right now,2012-03-10,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Penniless Jester,tell me  what is it about cocaine that makes it so wonderful ........well   it intensifies your personality........yes  but what if you re an asshole ,2013-03-18,0,0,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,guzzo42081,then the people get stoned then this is the fun part about gettin uh they  get stoned then they become paranoid ,2012-06-18,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,blizzardballz,I d be paranoid too if my high school was right acrossthe ave from the  police station. oh  wait  it was.,2010-11-29,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,deemaunik,9   What if you re an asshole ,2012-01-17,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Cameron Kelso,I can smoke crack and fap to this,2011-06-04,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,MetaITV,hahah this is sooo perfect right noww hahaha,2011-10-08,0.5,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,imchaze1, AND THE GUY ATE IT   LMFAO,2010-08-13,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Ryan Evangelisti, quaxk It is funny  and most people think so. Thats like saying the three  stooges aren t funny cuz they just get hit in the head. Comedy comes in  many forms.,2010-05-01,-0.375,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,kphooni,I have a strange yearning for a pudding pop right about now.,2011-11-21,0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,GazMysticism,Fucking hes so funny,2010-08-17,-0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,handymandan100, InNeedOfGirlFriend I prefer  2  myself...,2011-05-02,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,notwantful,I remember seeing this as a kid. . . . turns out  it s timeless    Whoever  put this on you tube  Thanks a bunch       ,2011-06-20,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Danottoman94,WHADYA LIKE TO PLAY  POKEMON   ,2012-03-29,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Bro2494,youtube dot com watch v 9RHyCLNjMw8,2012-09-29,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Arya Nabizadeh,109 people are part of the kkk and need to die,2010-12-29,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,treymac1999,What is it with cocaine that makes it so wonderful   and the guy said    Well it intencufies your personality.   and I said    Yes but what if your  an    hole.,2011-08-21,-0.375,0,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,rocklobsta1415,definitely just blazed before i watched this haahahah must b a sign,2011-01-29,0.875,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,alston0000, Bublonichronic do you think your body wants hot smoke inside of it ,2010-07-27,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,USMCo22,Bill Cosby is beast   ,2012-01-20,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Rich Halley,lol    ,2010-02-15,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Solo Dolo,ur talking about weed.. when my friend did cocain he was playing his bass  like a beast,2012-06-30,-0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Broadwaygirl01, KO4BOOST Amen Hallalujah  ,2010-12-13,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SteFannyScott, It intensifies your personality.   Yes  but what if you re an asshole  ,2011-09-14,0.125,0,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Ds9fan44,thumbs down so other people don t do what i did  WHAT THE F   . bills cosby  dead ..looks up bill cosby.. reads  bill cosby not dead hoax cnn. ohhhh  somebodys doing drugs ,2012-09-15,-1,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,Joshua Williams,that is exactly what its like,2011-06-20,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Nicholas Julian,It s sad that Bill Cosby  a legendary  influential comedian  will always be  remembered by internet folk as the  zoobity bop  guy from Family Guy. Edit   Frizzle frazzle bizzle bop.,2012-04-26,-0.75,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,skinsman1,i never understand why people post the exact same thing and it gets 37  upvotes.    ,2011-04-10,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,blakeandcrap, EPIK562 actualy a saw a interview about this and a few other famouse jokes  and he said he was basicaly trying to describe his first time on it,2010-10-16,-0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Playver1337,Well  dont drink and drive  P smoke and fly....who hasnt heard that before    ,2010-05-31,0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,LillyTeamRocket4evr, Hrko1992 Ha ha  me too XDD ,2010-06-02,-0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,JedDewFan27,As Martin Luther King Jr says  I have a dream. He wanted whites and blacks  like each other. That s why you should like Martin Luther King Jr. He s a  nice man.,2012-07-14,-0.5,0,0,0,2,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,LuckySyke,  Those who has been swimming in the pool  knows how great the pool is    Hehehe ofc he must have smoked weed  p He has been througout the 60s and  the 70s xD hehe.. This is funny as hell   especially the last part xD,2011-08-22,-0.125,3,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Fetza Jinx,Hehe..... Just Rolled Up A Zuppidy Poppogy Wacky Tobakey  D,2012-04-14,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SLjimbolian,143 people never tried Jell O puddin  pawps.,2011-07-27,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,The Driver Down,i said oh wow ,2013-09-09,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,VgMerca,That was the first time I heard Bill Cosby cuss   O,2010-05-31,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Lascalla,am I falling out of this chair  hahahahahahahahahahahaha,2010-05-28,-0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,prokopii gelan,That was f  king genius.,2010-09-19,0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SkackerCA,Rest in peace  sweet prince 3,2012-09-11,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Izaya Orihara,THERE IT GOES,2013-07-11,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,bufandablanco,143 people didn t realize Bill Cosby was high while doing this standup ,2011-07-31,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,zach dunn,dfrrrfdddeethhuytfftttgghhuuiooppljjggffddsaqwwertyuubffdssetggcdergjycugfciriytyefifydfuruecurycurdchsrusuuertydudtygdrscufersyxcrydytyxrts,2012-07-11,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Maarttttt,I ve been clean for 5 years now but this shit makes me wanna light up a  fatty.,2011-10-27,0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Exotic Whale,xD ikr ,2012-09-01,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,generalmarquez, MVCasino You obviously don t know anything about art  or artist. A lot of  them were drunks or  casual  users of one thing or another. Do you know why  jesus walked on water  Because he was high as fuck  ,2010-11-29,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Josh Koelker,Faces of Weed  press 1 2 5,2012-05-08,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,GOwFrEak360, khangastain you know youre right all those ancient Egyptians and Chinese  were really pathetic when they used Cannabis to treat over 250 medical  ailments  ooh boy and god was jesus christ a poor looking bastard when he  was anointed in marijuana rituals. you are obviously very well educated and  TOTALLY not influenced by modern propaganda  god am i glad people like you  run this world or else we would be in the shitter ,2010-04-21,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,c19gregjockca,yeah the CIA call it  Operation Blow .,2012-04-06,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Tomek HoÅ‚owczyc,  adny kaszlaczek Bill.,2010-09-08,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,xxjesseluthixx,this nigga is fucked up on drugs talkin bout drugs to an audience on drugs,2011-01-17,-0.125,0,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,Mira-ju Seven, beosdawk i concur with amortell1  fuck you,2011-09-28,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,kyleleeo,I shook his hand in a Tallahassee airport  v,2013-02-28,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,miamigroove,3 30 ... but the biggest one is the cocaine.  YOOOOWWWW        LOL,2011-01-29,-0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,R3TR0 G4M3R,The guy threw up and put it between 2 peices and he ate it and i said oh no,2011-03-06,-0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,seabassthemaster,first time ive ever heard bill cosby swear,2011-08-25,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,notwantful,The only time I ever heard that man cuss was in this show. ,2011-06-20,-0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Samoutuomas, mariomguy Actually I think this is even more funny if you ve done them   because you know what he s talking about xD I don t  do drugs  per se  but  I have tried them a couple of times.,2011-05-16,-0.375,2,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,John Greyson,HES NOT FUCKING DEAD CHILL,2012-09-13,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SleepEat3D,people get parnoid when being high because its   wrong   to get stoned so    what the fuck lol   Bill cosby needs too light a dooby and try it before he  slates it ,2011-05-24,-0.125,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,wolfboy714,2339 people liked this because they were f   ing high  . ,2010-09-25,0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Master Bad Wolf, SasukeUchihaguy You should youtube  Dennis Leary ...,2011-05-25,0,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,spencer nickum,hey man pass that over,2012-03-19,0.375,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,expertracker,Yes   But what if you are an asshole   ,2012-07-19,0,0,0,1,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,xirta1, debi5058 cool story bro,2011-03-25,-0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,termsofusepolice,This bit is horribly unfunny... Let Pryor do the drug humor  Bill. You  stick to the family stuff. As the adage goes  Write what you know. ,2010-09-25,-0.625,1,0,0,0,0,0,0,1
Bill Cosby Drugs,oMktzmxGu5Y,phuphroo, MoonGaurd lol u dont lose that much oxygen in the 5 seconds ur supposed to  hold it in for,2010-05-19,-0.25,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,livelongnprosper92, Hey man  pass that over    Bahahahahahahahahahahaha ,2011-09-04,0,1,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,Indra Verhoeven, PlaceForEverything01 oh believe me man  ppl CAN get paranoid from weed   you can get a psychosis from it.... seen it happen man ,2011-10-09,0.125,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,solidusreaper, MVCasino you are so angry. you may need canibus.,2010-11-29,0.625,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,SkylarrL, Antifaith29 yep  or make edibles. definitely the way to go,2011-09-10,0.25,0,0,0,0,0,0,0,0
Bill Cosby Drugs,oMktzmxGu5Y,BscarfaceM, AngelFluttershy767 I get so mad sometimes I say shit that sounds stupid  cause of how angry I am but its still true.. I just hope people will wake  up 1 day and I hope all these pill head junkies OD and die. If the law  cracked down on pills as much as they do on cell phones while driving  all  of these idiots would be gone once and for all. Their not even the reason I  was mad but I still hate them enough to bring it up again,2011-05-31,-1.625,1,0,1,0,0,0,0,0
